"window","month","weekend","mean.Q_heatout","mean.Q_hp","mean.Q_gas","mean.Q_heat_elec_in","mean.Q_total_elec_in","count","p50.Q_heatout","p50.Q_hp","p50.Q_gas","p50.Q_heat_elec_in","p50.Q_total_elec_in","p10.Q_heatout","p10.Q_hp","p10.Q_gas","p10.Q_heat_elec_in","p10.Q_total_elec_in","p25.Q_heatout","p25.Q_hp","p25.Q_gas","p25.Q_heat_elec_in","p25.Q_total_elec_in","p75.Q_heatout","p75.Q_hp","p75.Q_gas","p75.Q_heat_elec_in","p75.Q_total_elec_in","p90.Q_heatout","p90.Q_hp","p90.Q_gas","p90.Q_heat_elec_in","p90.Q_total_elec_in"
2.5,7,0,0.126408022366033,0.123707010292048,0.00270101207398674,0.0707670420727678,0.158983711326754,438,0.00115822259137737,0.00054761904762234,0,0.0167906976745068,0.116141970930221,0,0,0,0.00294390243901695,0.0522250647619147,0,0,0,0.00495238095233964,0.0824283090909203,0.117522023809508,0.116143687707606,0,0.0771677740863903,0.18545788564946,0.359347619047668,0.352147176079751,0,0.240057142857083,0.318549062682202
2.5,7,1,0.100448755079996,0.0987462169614904,0.00170253811850772,0.0535167030354017,0.152846855122828,438,0,0,0,0.01121111111111,0.113699723391822,0,0,0,0.00299999999997112,0.0543502400000051,0,0,0,0.00488888888890355,0.0857760444444401,0.044999999999989,0.0430657894736741,0,0.0370416666666981,0.15753600555562,0.285700000000027,0.279718181818057,0,0.139846666666485,0.246571672222199
2.5,8,0,0.130687804123295,0.128381430934311,0.00230637318898342,0.0728071813161885,0.158982303322663,437,0.00865853658536353,0.00726829268292688,0,0.0183170731707421,0.123229192751842,0,0,0,0.00310526315798166,0.0522010780487916,0,0,0,0.00509090909091273,0.0830877426829312,0.121863636363628,0.11499999999997,0,0.0826842105264069,0.188623155969225,0.428733761232531,0.405663414634119,0,0.221547671840383,0.322730027548126
2.5,8,1,0.106146602522286,0.103752424440096,0.00239417808219053,0.0578064443357191,0.148403392198403,438,0,0,0,0.0114999999999933,0.112967519999978,0,0,0,0.00286666666662566,0.0515125100000184,0,0,0,0.00499999999999735,0.0796305583332802,0.0678444444444938,0.0663166666666851,0,0.0418000000000366,0.164891447619006,0.3076775,0.3076775,0,0.175199999999998,0.232347653333371
2.5,9,0,0.191262089133643,0.18687671809654,0.00438537103710386,0.0901686382150805,0.163048643029974,404,0.0432500000000005,0.0389545454545441,0,0.0315909090909172,0.123905563636363,0,0,0,0.000254545454545348,0.0617670109090917,0,0,0,0.00607954545456447,0.0855913545454489,0.218784090909088,0.199988636363631,0,0.121454545454526,0.180177568421054,0.58204545454539,0.58204545454539,0.000363636363609065,0.270318181818183,0.339339814909094
2.5,9,1,0.151873441396513,0.150269326683295,0.0016041147132167,0.0708737531172076,0.158939440857134,401,0,0,0,0.011124999999879,0.108426,0,0,0,0,0.0541287000000187,0,0,0,0.00450000000000017,0.0838249999999941,0.119500000000002,0.0943333333333335,0,0.0647499999999681,0.163085999999992,0.534250000000007,0.534250000000007,0,0.218499999999999,0.317326000000039
2.5,10,0,0.34038884920635,0.329808123582767,0.0105807256235829,0.137269725056689,0.211012422308177,420,0.15788095238093,0.143857142857142,0,0.0761011904761919,0.167200971428561,0,0,0,0.00255714285713676,0.0658912952380584,0.000226190476178361,0,0,0.0105595238095479,0.091206107142857,0.505750000000018,0.490833333333355,0,0.20417857142865,0.26775527619046,0.933395238095205,0.933395238095205,0.00348095238095243,0.34992380952377,0.388261428571419
2.5,10,1,0.378117242063499,0.364021289682545,0.0140959523809532,0.149015912698416,0.229231752169823,420,0.196749999999985,0.158700000000065,0,0.0843999999999908,0.17405505000001,0,0,0,0.00189000000002096,0.0696458999999994,0,0,0,0.0111500000000017,0.09086812500002,0.602774999999991,0.58335000000082,0,0.223074999999999,0.313513750000015,1.02783000000003,1.02783000000003,0.0114199999999881,0.393860000000011,0.487342000000017
2.5,11,0,0.577332574365146,0.527598972445759,0.0497336019193867,0.213746726801817,0.307597385959899,438,0.350704545454557,0.317413636363606,0,0.14059090909091,0.233454545454505,0,0,0,0.00549090909092084,0.0814547854545426,0.0261704545454506,0.00935227272727297,0,0.0292272727273115,0.115694195999999,0.877829545454544,0.837806818181842,0,0.327636363636359,0.428890077272739,1.39693181818179,1.34483636363632,0.0331409090909295,0.516254545454564,0.618786392727265
2.5,11,1,0.587631687034075,0.530968357514631,0.0566633295194482,0.220192751940588,0.320725239555423,437,0.406125000000031,0.349125000000129,0,0.159750000000003,0.260457505882395,0,0,0,0.0049000000000035,0.0866545199999879,0.00387500000005048,0.00175000000007231,0,0.0221250000000026,0.123312799999991,0.875500000000047,0.804374999999993,0,0.31450000000018,0.412792983333347,1.51584999999998,1.37135000000011,0.0549999999999503,0.53862500000013,0.648554378823504
2.5,12,0,0.649514955610387,0.58723384699209,0.0622811086182977,0.246369254436811,0.347743514942668,442,0.484717391304347,0.40900000000011,0,0.174326086956538,0.286556328260866,0,0,0,0.00683913043477906,0.0872929921739246,0.0669347826087006,0.0290108695651567,0,0.0469347826086979,0.147829424272724,0.969733695652014,0.909663043478345,0,0.378369565217386,0.470435626086961,1.54062608695645,1.42037391304351,0.0748652173913204,0.576826086956554,0.685952041739127
2.5,12,1,0.684569898606307,0.608535859116383,0.0760340394899254,0.251757399952983,0.361512111434575,442,0.466875000000101,0.39362500000005,0,0.166562499999983,0.294511500000023,0,0,0,0.00599999999998744,0.0883237000000164,0.0141875000000197,0.00653124999999123,0,0.040500000000014,0.133498749999961,1.03478124999975,0.967093749999933,0,0.370218749999996,0.513561374999995,1.58964999999997,1.56628749999992,0.0483166666666061,0.592468749999977,0.728844519999934
3,1,0,0.733597889195109,0.645699794251324,0.0878980949437861,0.277584098021319,0.393608157239496,443,0.527571428571329,0.424809523809472,0,0.198047619047646,0.285067002380952,0,0,0,0.0060857142857263,0.0916947023809044,0.0852857142856843,0.0393690476190532,0,0.0564494047619471,0.128744923809511,1.07445238095231,0.955047619047578,0,0.418309523809566,0.543530326190505,1.80309523809523,1.66696190476188,0.108428571428603,0.663028571428541,0.853375634285716
3,1,1,0.661652177165084,0.589671662366986,0.0719805147980976,0.245707278118166,0.359711600469127,443,0.418100000000004,0.367750000000013,0,0.159899999999948,0.252397149999972,0,0,0,0.00549999999998818,0.0833250799999919,0.00450000000000727,0.00199999999999818,0,0.0370000000000573,0.124526900000017,1.01104999999981,0.912525000000073,0,0.363099999999873,0.479116224999934,1.56719999999985,1.49125999999986,0.0428600000000007,0.613699999999944,0.791924620000107
3,2,0,0.680527473744936,0.60633363987667,0.0741938338682692,0.25892567720793,0.371063276731334,442,0.449075000000005,0.381174999999882,0,0.177699999999902,0.247634400000023,0,0,0,0.00695499999998561,0.0850109657143105,0.0813125000000184,0.0454500000000081,0,0.0551750000000133,0.131737249999952,0.996450000000288,0.91110000000001,0,0.387249999999997,0.46722494999994,1.62147000000008,1.53190499999973,0.114425000000002,0.610720000000012,0.777839120000022
3,2,1,0.725461840120654,0.633849695647487,0.0916121444731699,0.265236848200813,0.38730839936802,442,0.510749999999973,0.423687499999999,0,0.185812499999955,0.281877499999935,0,0,0,0.00549999999996374,0.075815179999987,0.0284843749999813,0.00825000000000386,0,0.0485000000000824,0.15017729999998,1.10674999999977,0.96190625000004,0,0.383343750000052,0.563723767857064,1.75173750000092,1.58425000000014,0.157879166666606,0.655137499999842,0.801440499999936
3,3,0,0.564139300292797,0.505274044224135,0.0588652560686586,0.214831935443599,0.313210388840804,443,0.375695652173976,0.32843478260864,0,0.154304347826076,0.249309826086949,0,0,0,0.00649565217389982,0.084898290434777,0.0743478260870173,0.0352391304347649,0,0.0400000000000131,0.129129973913081,0.80919565217405,0.728641304347854,0,0.312608695652295,0.411665847826091,1.30208695652174,1.22102173913052,0.102947545581968,0.499800000000026,0.654498595817839
3,3,1,0.521126002674918,0.465306193204854,0.0558198094700574,0.19712378282302,0.29611891823409,443,0.334437499999937,0.293625000000019,0,0.130874999999974,0.23689706666669,0,0,0,0.00474999999995589,0.0676239999999961,0.0081875000000764,0.00287500000001728,0,0.0235625000000823,0.111981900000029,0.805093750000118,0.736812499999893,0,0.298437500000176,0.390728749999891,1.28372499999991,1.18250000000019,0.0750750000000495,0.477925000000004,0.605397799999974
3,4,0,0.519019316092678,0.463159614443202,0.0558597016494835,0.206127929644679,0.294533537233106,434,0.301428571428573,0.265971794871912,0,0.132543589743641,0.224930932467606,0,0,0,0.00586923076922665,0.0810923767032998,0.0439785714285734,0.0197759136212649,0,0.0366186046511465,0.12208627142857,0.728764033263993,0.648108228980258,0,0.287066483516439,0.428037178571286,1.19543888888901,1.11719999999979,0.0788100000000312,0.470285714285796,0.595590843076885
3,4,1,0.615430185895333,0.546120871970874,0.0693093139244633,0.23186591585353,0.307698101525347,434,0.414590909090888,0.322714285714721,0,0.140976190476311,0.21450370000004,0,0,0,0.00513619047618802,0.0794821169230858,0.039350000000248,0.00476648351649636,0,0.0354071428571034,0.123037666666615,0.820802197802571,0.731892857142806,0,0.339350000000034,0.411137979831818,1.49810000000049,1.36699191919177,0.0836400000000993,0.555105882352874,0.724934841538342
3,5,0,0.286734942964289,0.268578676391056,0.0181562665732361,0.121177735073498,0.206482675260861,434,0.106081923890022,0.0832912513842735,0,0.0614451219512188,0.148810444186096,0,0,0,0.0046636363636501,0.060946209090924,0.000571590909050262,0,0,0.0110590909091224,0.0937113749999973,0.325487500000043,0.307996119733821,0,0.166733139534816,0.247812877816481,0.747674279379532,0.718085365853753,0.00950465116280212,0.289225882352983,0.429654302752625
3,5,1,0.257688134237197,0.238321646586891,0.0193664876503016,0.104941568602191,0.191726526890436,434,0.0769388888888254,0.0421169590644063,0,0.0432368421052561,0.132530573099417,0,0,0,0.00412500000003177,0.061607644444457,0,0,0,0.00801923076919303,0.087382722222156,0.317777777778113,0.269552631578923,0,0.136573684210568,0.261643314285584,0.677321052631617,0.675098245614052,0.00845964912280243,0.263329166666624,0.410731806315766
3,6,0,0.174778751970134,0.169323321335432,0.00545543063469977,0.084745067519256,0.166300032128012,436,0.0220681818181922,0.0148295454545565,0,0.0273863636363607,0.115394286363723,0,0,0,0.00396564482025341,0.0520185971317754,0,0,0,0.00595428118391893,0.0774190159090893,0.143937708565095,0.140795454545644,0,0.10393750000003,0.204888756818188,0.440636363636465,0.436659090909126,0.000875000000006598,0.21394318181817,0.36247520954544
3,6,1,0.158842499453912,0.153123606105283,0.00571889334862194,0.0718679854739999,0.157864076482359,436,0,0,0,0.0123125000000499,0.113994450000182,0,0,0,0.00365625000003611,0.0535887699999735,0,0,0,0.00512500000006355,0.0787960749999758,0.0964709821428823,0.0941093750000191,0,0.0583124999999036,0.172101375000056,0.510406250000031,0.510406250000031,0,0.228223214285687,0.326081339999997
3,7,0,0.118526096321192,0.115109554885207,0.00341654143598439,0.0665846613102473,0.164179204802663,438,0.000644795127345888,7.09018718128979e-05,0,0.0184950166111291,0.121950705473652,0,0,0,0.00304367816089294,0.0522846962601342,0,0,0,0.00504761904765127,0.0819868598837175,0.101145180023219,0.0953377630121214,0,0.0928416389811703,0.202409414682529,0.373703382663883,0.370087596899206,0,0.183376744186038,0.303846796578083
3,7,1,0.114209658153412,0.112481825634519,0.00172783251889185,0.0573891627221441,0.156367698074677,438,0,0,0,0.0116666666666103,0.117782923391688,0,0,0,0.00289999999997008,0.05224289052627,0,0,0,0.00487012987012913,0.0829701975146511,0.0678749999999702,0.0643289473684129,0,0.0470197368420574,0.179773021344925,0.308494444444417,0.296927777777785,0,0.166305263157927,0.277769533333308
3,8,0,0.127135447433636,0.125129640653942,0.00200580677969436,0.0690605725474109,0.154966067189489,437,0.00885365853659229,0.00657894736842104,0,0.0227812500000019,0.116537783924615,0,0,0,0.00320487804877749,0.0515833130488145,0,0,0,0.00547368421051655,0.0784274457317065,0.103853658536603,0.103853658536603,0,0.0905365853657979,0.205517021716949,0.373733333333267,0.36233170731709,0,0.189016463414632,0.286768201707363
3,8,1,0.123786144632899,0.119710649960135,0.00407549467275796,0.0639023900123282,0.14585079376221,438,0,0,0,0.011933333333255,0.117887400000016,0,0,0,0.00290166666669507,0.0509411633333391,0,0,0,0.00500000000010914,0.0780577075000012,0.105633333333337,0.102983333333334,0,0.0626333333333028,0.16865544285717,0.419973333333327,0.414313333333389,0,0.184116666666733,0.324510333333274
3,9,0,0.193528033205616,0.189353020704367,0.00417501250124928,0.0905218671702479,0.179521134388706,404,0.0357045454545332,0.0227954545454478,0,0.0326818181817107,0.128102254545455,0,0,0,0.000272727272727271,0.0580480127272908,0,0,0,0.00621590909090878,0.0830150545454557,0.183886363636368,0.177545454545472,0,0.118559090909066,0.195228934545421,0.590183333333333,0.555036363636357,0.00127272727272692,0.257539393939384,0.322422203636352
