"month","date.time","weekend","hh","price","agile_stchg"
3,"2024-03-31 13:00:00+00:00",1,14,12.075,65.12
3,"2024-03-31 13:30:00+00:00",1,14.5,11.781,65.12
3,"2024-03-31 14:00:00+00:00",1,15,11.76,65.12
3,"2024-03-31 14:30:00+00:00",1,15.5,13.1355,65.12
3,"2024-03-31 15:00:00+00:00",1,16,24.8325,65.12
3,"2024-03-31 15:30:00+00:00",1,16.5,25.6095,65.12
3,"2024-03-31 16:00:00+00:00",1,17,28.455,65.12
3,"2024-03-31 16:30:00+00:00",1,17.5,31.836,65.12
3,"2024-03-31 17:00:00+00:00",1,18,32.025,65.12
3,"2024-03-31 17:30:00+00:00",1,18.5,32.508,65.12
3,"2024-03-31 18:00:00+00:00",1,19,18.165,65.12
3,"2024-03-31 18:30:00+00:00",1,19.5,18.165,65.12
3,"2024-03-31 19:00:00+00:00",1,20,20.286,65.12
3,"2024-03-31 19:30:00+00:00",1,20.5,15.75,65.12
3,"2024-03-31 20:00:00+00:00",1,21,16.422,65.12
3,"2024-03-31 20:30:00+00:00",1,21.5,12.558,65.12
3,"2024-03-31 21:00:00+00:00",1,22,13.524,65.12
3,"2024-03-31 21:30:00+00:00",1,22.5,9.7545,65.12
3,"2024-03-31 22:00:00+00:00",1,23,13.524,65.12
3,"2024-03-31 22:30:00+00:00",1,23.5,13.2825,65.12
3,"2024-03-31 23:00:00+00:00",1,0,11.0565,65.12
3,"2024-03-31 23:30:00+00:00",1,0.5,8.505,65.12
4,"2024-04-01 00:00:00+00:00",0,1,8.505,65.12
4,"2024-04-01 00:30:00+00:00",0,1.5,9.66,65.12
4,"2024-04-01 01:00:00+00:00",0,2,10.269,65.12
4,"2024-04-01 01:30:00+00:00",0,2.5,9.072,65.12
4,"2024-04-01 02:00:00+00:00",0,3,8.9145,65.12
4,"2024-04-01 02:30:00+00:00",0,3.5,10.6995,65.12
4,"2024-04-01 03:00:00+00:00",0,4,8.988,65.12
4,"2024-04-01 03:30:00+00:00",0,4.5,10.626,65.12
4,"2024-04-01 04:00:00+00:00",0,5,8.9355,65.12
4,"2024-04-01 04:30:00+00:00",0,5.5,11.088,65.12
4,"2024-04-01 05:00:00+00:00",0,6,11.8125,65.12
4,"2024-04-01 05:30:00+00:00",0,6.5,13.2825,65.12
4,"2024-04-01 06:00:00+00:00",0,7,12.6525,65.12
4,"2024-04-01 06:30:00+00:00",0,7.5,15.6975,65.12
4,"2024-04-01 07:00:00+00:00",0,8,15.7185,65.12
4,"2024-04-01 07:30:00+00:00",0,8.5,16.905,65.12
4,"2024-04-01 08:00:00+00:00",0,9,17.8605,65.12
4,"2024-04-01 08:30:00+00:00",0,9.5,17.9445,65.12
4,"2024-04-01 09:00:00+00:00",0,10,18.165,65.12
4,"2024-04-01 09:30:00+00:00",0,10.5,17.577,65.12
4,"2024-04-01 10:00:00+00:00",0,11,18.543,65.12
4,"2024-04-01 10:30:00+00:00",0,11.5,18.543,65.12
4,"2024-04-01 11:00:00+00:00",0,12,18.522,65.12
4,"2024-04-01 11:30:00+00:00",0,12.5,18.1125,65.12
4,"2024-04-01 12:00:00+00:00",0,13,14.49,65.12
4,"2024-04-01 12:30:00+00:00",0,13.5,13.2825,65.12
4,"2024-04-01 13:00:00+00:00",0,14,14.49,65.12
4,"2024-04-01 13:30:00+00:00",0,14.5,14.154,65.12
4,"2024-04-01 14:00:00+00:00",0,15,13.6605,65.12
4,"2024-04-01 14:30:00+00:00",0,15.5,14.49,65.12
4,"2024-04-01 15:00:00+00:00",0,16,25.0005,65.12
4,"2024-04-01 15:30:00+00:00",0,16.5,25.9875,65.12
4,"2024-04-01 16:00:00+00:00",0,17,28.455,65.12
4,"2024-04-01 16:30:00+00:00",0,17.5,29.6625,65.12
4,"2024-04-01 17:00:00+00:00",0,18,31.9305,65.12
4,"2024-04-01 17:30:00+00:00",0,18.5,29.8305,65.12
4,"2024-04-01 18:00:00+00:00",0,19,18.9315,65.12
4,"2024-04-01 18:30:00+00:00",0,19.5,19.803,65.12
4,"2024-04-01 19:00:00+00:00",0,20,20.412,65.12
4,"2024-04-01 19:30:00+00:00",0,20.5,19.194,65.12
4,"2024-04-01 20:00:00+00:00",0,21,19.7505,65.12
4,"2024-04-01 20:30:00+00:00",0,21.5,17.1465,65.12
4,"2024-04-01 21:00:00+00:00",0,22,16.737,65.12
4,"2024-04-01 21:30:00+00:00",0,22.5,16.128,65.12
4,"2024-04-01 22:00:00+00:00",0,23,15.6975,65.12
4,"2024-04-01 22:30:00+00:00",0,23.5,13.2825,65.12
4,"2024-04-01 23:00:00+00:00",0,0,13.041,65.12
4,"2024-04-01 23:30:00+00:00",0,0.5,13.041,65.12
4,"2024-04-02 00:00:00+00:00",0,1,12.7995,65.12
4,"2024-04-02 00:30:00+00:00",0,1.5,13.041,65.12
4,"2024-04-02 01:00:00+00:00",0,2,13.4295,65.12
4,"2024-04-02 01:30:00+00:00",0,2.5,12.7995,65.12
4,"2024-04-02 02:00:00+00:00",0,3,12.9675,65.12
4,"2024-04-02 02:30:00+00:00",0,3.5,12.7995,65.12
4,"2024-04-02 03:00:00+00:00",0,4,13.2825,65.12
4,"2024-04-02 03:30:00+00:00",0,4.5,12.7995,65.12
4,"2024-04-02 04:00:00+00:00",0,5,12.894,65.12
4,"2024-04-02 04:30:00+00:00",0,5.5,14.175,65.12
4,"2024-04-02 05:00:00+00:00",0,6,15.6975,65.12
4,"2024-04-02 05:30:00+00:00",0,6.5,15.267,65.12
4,"2024-04-02 06:00:00+00:00",0,7,15.3825,65.12
4,"2024-04-02 06:30:00+00:00",0,7.5,17.724,65.12
4,"2024-04-02 07:00:00+00:00",0,8,20.5275,65.12
4,"2024-04-02 07:30:00+00:00",0,8.5,20.5275,65.12
4,"2024-04-02 08:00:00+00:00",0,9,20.5275,65.12
4,"2024-04-02 08:30:00+00:00",0,9.5,18.5955,65.12
4,"2024-04-02 09:00:00+00:00",0,10,18.207,65.12
4,"2024-04-02 09:30:00+00:00",0,10.5,17.7765,65.12
4,"2024-04-02 10:00:00+00:00",0,11,17.241,65.12
4,"2024-04-02 10:30:00+00:00",0,11.5,17.241,65.12
4,"2024-04-02 11:00:00+00:00",0,12,17.388,65.12
4,"2024-04-02 11:30:00+00:00",0,12.5,17.1465,65.12
4,"2024-04-02 12:00:00+00:00",0,13,16.8525,65.12
4,"2024-04-02 12:30:00+00:00",0,13.5,15.8445,65.12
4,"2024-04-02 13:00:00+00:00",0,14,15.939,65.12
4,"2024-04-02 13:30:00+00:00",0,14.5,15.5085,65.12
4,"2024-04-02 14:00:00+00:00",0,15,16.905,65.12
4,"2024-04-02 14:30:00+00:00",0,15.5,17.052,65.12
4,"2024-04-02 15:00:00+00:00",0,16,26.859,65.12
4,"2024-04-02 15:30:00+00:00",0,16.5,29.106,65.12
4,"2024-04-02 16:00:00+00:00",0,17,29.421,65.12
4,"2024-04-02 16:30:00+00:00",0,17.5,31.017,65.12
4,"2024-04-02 17:00:00+00:00",0,18,33.0435,65.12
4,"2024-04-02 17:30:00+00:00",0,18.5,30.681,65.12
4,"2024-04-02 18:00:00+00:00",0,19,20.8635,65.12
4,"2024-04-02 18:30:00+00:00",0,19.5,19.803,65.12
4,"2024-04-02 19:00:00+00:00",0,20,18.2595,65.12
4,"2024-04-02 19:30:00+00:00",0,20.5,16.8525,65.12
4,"2024-04-02 20:00:00+00:00",0,21,15.456,65.12
4,"2024-04-02 20:30:00+00:00",0,21.5,15.4665,65.12
4,"2024-04-02 21:00:00+00:00",0,22,14.7525,65.12
4,"2024-04-02 21:30:00+00:00",0,22.5,12.7995,65.12
4,"2024-04-02 22:00:00+00:00",0,23,16.1805,65.12
4,"2024-04-02 22:30:00+00:00",0,23.5,13.545,65.12
4,"2024-04-02 23:00:00+00:00",0,0,12.684,65.12
4,"2024-04-02 23:30:00+00:00",0,0.5,11.8545,65.12
4,"2024-04-03 00:00:00+00:00",0,1,11.781,65.12
4,"2024-04-03 00:30:00+00:00",0,1.5,12.3165,65.12
4,"2024-04-03 01:00:00+00:00",0,2,12.684,65.12
4,"2024-04-03 01:30:00+00:00",0,2.5,10.479,65.12
4,"2024-04-03 02:00:00+00:00",0,3,11.0565,65.12
4,"2024-04-03 02:30:00+00:00",0,3.5,10.5315,65.12
4,"2024-04-03 03:00:00+00:00",0,4,10.458,65.12
4,"2024-04-03 03:30:00+00:00",0,4.5,9.534,65.12
4,"2024-04-03 04:00:00+00:00",0,5,11.739,65.12
4,"2024-04-03 04:30:00+00:00",0,5.5,12.7995,65.12
4,"2024-04-03 05:00:00+00:00",0,6,16.128,65.12
4,"2024-04-03 05:30:00+00:00",0,6.5,17.1465,65.12
4,"2024-04-03 06:00:00+00:00",0,7,15.9915,65.12
4,"2024-04-03 06:30:00+00:00",0,7.5,19.2255,65.12
4,"2024-04-03 07:00:00+00:00",0,8,18.69,65.12
4,"2024-04-03 07:30:00+00:00",0,8.5,19.446,65.12
4,"2024-04-03 08:00:00+00:00",0,9,19.194,65.12
4,"2024-04-03 08:30:00+00:00",0,9.5,18.5955,65.12
4,"2024-04-03 09:00:00+00:00",0,10,15.8445,65.12
4,"2024-04-03 09:30:00+00:00",0,10.5,14.973,65.12
4,"2024-04-03 10:00:00+00:00",0,11,14.2485,65.12
4,"2024-04-03 10:30:00+00:00",0,11.5,14.2695,65.12
4,"2024-04-03 11:00:00+00:00",0,12,14.3955,65.12
4,"2024-04-03 11:30:00+00:00",0,12.5,14.2275,65.12
4,"2024-04-03 12:00:00+00:00",0,13,12.684,65.12
4,"2024-04-03 12:30:00+00:00",0,13.5,11.0145,65.12
4,"2024-04-03 13:00:00+00:00",0,14,10.626,65.12
4,"2024-04-03 13:30:00+00:00",0,14.5,10.3845,65.12
4,"2024-04-03 14:00:00+00:00",0,15,11.256,65.12
4,"2024-04-03 14:30:00+00:00",0,15.5,11.907,65.12
4,"2024-04-03 15:00:00+00:00",0,16,24.8535,65.12
4,"2024-04-03 15:30:00+00:00",0,16.5,26.523,65.12
4,"2024-04-03 16:00:00+00:00",0,17,26.7645,65.12
4,"2024-04-03 16:30:00+00:00",0,17.5,29.6625,65.12
4,"2024-04-03 17:00:00+00:00",0,18,31.5945,65.12
4,"2024-04-03 17:30:00+00:00",0,18.5,32.0775,65.12
4,"2024-04-03 18:00:00+00:00",0,19,19.446,65.12
4,"2024-04-03 18:30:00+00:00",0,19.5,19.005,65.12
4,"2024-04-03 19:00:00+00:00",0,20,18.1125,65.12
4,"2024-04-03 19:30:00+00:00",0,20.5,15.8865,65.12
4,"2024-04-03 20:00:00+00:00",0,21,15.792,65.12
4,"2024-04-03 20:30:00+00:00",0,21.5,14.1015,65.12
4,"2024-04-03 21:00:00+00:00",0,22,14.1015,65.12
4,"2024-04-03 21:30:00+00:00",0,22.5,9.786,65.12
4,"2024-04-03 22:00:00+00:00",0,23,10.8675,65.12
4,"2024-04-03 22:30:00+00:00",0,23.5,9.6075,65.12
4,"2024-04-03 23:00:00+00:00",0,0,9.5655,65.12
4,"2024-04-03 23:30:00+00:00",0,0.5,9.66,65.12
4,"2024-04-04 00:00:00+00:00",0,1,9.6075,65.12
4,"2024-04-04 00:30:00+00:00",0,1.5,10.815,65.12
4,"2024-04-04 01:00:00+00:00",0,2,10.311,65.12
4,"2024-04-04 01:30:00+00:00",0,2.5,9.66,65.12
4,"2024-04-04 02:00:00+00:00",0,3,9.996,65.12
4,"2024-04-04 02:30:00+00:00",0,3.5,9.66,65.12
4,"2024-04-04 03:00:00+00:00",0,4,9.807,65.12
4,"2024-04-04 03:30:00+00:00",0,4.5,9.807,65.12
4,"2024-04-04 04:00:00+00:00",0,5,11.466,65.12
4,"2024-04-04 04:30:00+00:00",0,5.5,13.1355,65.12
4,"2024-04-04 05:00:00+00:00",0,6,15.792,65.12
4,"2024-04-04 05:30:00+00:00",0,6.5,14.49,65.12
4,"2024-04-04 06:00:00+00:00",0,7,14.679,65.12
4,"2024-04-04 06:30:00+00:00",0,7.5,18.354,65.12
4,"2024-04-04 07:00:00+00:00",0,8,17.871,65.12
4,"2024-04-04 07:30:00+00:00",0,8.5,17.871,65.12
4,"2024-04-04 08:00:00+00:00",0,9,18.9105,65.12
4,"2024-04-04 08:30:00+00:00",0,9.5,16.758,65.12
4,"2024-04-04 09:00:00+00:00",0,10,16.1595,65.12
4,"2024-04-04 09:30:00+00:00",0,10.5,16.1805,65.12
4,"2024-04-04 10:00:00+00:00",0,11,15.624,65.12
4,"2024-04-04 10:30:00+00:00",0,11.5,15.8655,65.12
4,"2024-04-04 11:00:00+00:00",0,12,14.8995,65.12
4,"2024-04-04 11:30:00+00:00",0,12.5,14.469,65.12
4,"2024-04-04 12:00:00+00:00",0,13,14.301,65.12
4,"2024-04-04 12:30:00+00:00",0,13.5,14.028,65.12
4,"2024-04-04 13:00:00+00:00",0,14,13.524,65.12
4,"2024-04-04 13:30:00+00:00",0,14.5,13.524,65.12
4,"2024-04-04 14:00:00+00:00",0,15,13.65,65.12
4,"2024-04-04 14:30:00+00:00",0,15.5,14.616,65.12
4,"2024-04-04 15:00:00+00:00",0,16,26.229,65.12
4,"2024-04-04 15:30:00+00:00",0,16.5,27.2475,65.12
4,"2024-04-04 16:00:00+00:00",0,17,29.421,65.12
4,"2024-04-04 16:30:00+00:00",0,17.5,32.0775,65.12
4,"2024-04-04 17:00:00+00:00",0,18,32.025,65.12
4,"2024-04-04 17:30:00+00:00",0,18.5,30.849,65.12
4,"2024-04-04 18:00:00+00:00",0,19,18.9315,65.12
4,"2024-04-04 18:30:00+00:00",0,19.5,18.837,65.12
4,"2024-04-04 19:00:00+00:00",0,20,15.96,65.12
4,"2024-04-04 19:30:00+00:00",0,20.5,15.939,65.12
4,"2024-04-04 20:00:00+00:00",0,21,15.813,65.12
4,"2024-04-04 20:30:00+00:00",0,21.5,15.3825,65.12
4,"2024-04-04 21:00:00+00:00",0,22,13.3035,65.12
4,"2024-04-04 21:30:00+00:00",0,22.5,10.5525,65.12
4,"2024-04-04 22:00:00+00:00",0,23,17.388,65.12
4,"2024-04-04 22:30:00+00:00",0,23.5,11.3505,65.12
4,"2024-04-04 23:00:00+00:00",0,0,12.075,65.12
4,"2024-04-04 23:30:00+00:00",0,0.5,8.988,65.12
4,"2024-04-05 00:00:00+00:00",0,1,7.812,65.12
4,"2024-04-05 00:30:00+00:00",0,1.5,6.405,65.12
4,"2024-04-05 01:00:00+00:00",0,2,5.313,65.12
4,"2024-04-05 01:30:00+00:00",0,2.5,3.6225,65.12
4,"2024-04-05 02:00:00+00:00",0,3,4.011,65.12
4,"2024-04-05 02:30:00+00:00",0,3.5,2.898,65.12
4,"2024-04-05 03:00:00+00:00",0,4,4.3995,65.12
4,"2024-04-05 03:30:00+00:00",0,4.5,4.3995,65.12
4,"2024-04-05 04:00:00+00:00",0,5,7.1715,65.12
4,"2024-04-05 04:30:00+00:00",0,5.5,9.66,65.12
4,"2024-04-05 05:00:00+00:00",0,6,8.1165,65.12
4,"2024-04-05 05:30:00+00:00",0,6.5,12.6105,65.12
4,"2024-04-05 06:00:00+00:00",0,7,14.007,65.12
4,"2024-04-05 06:30:00+00:00",0,7.5,18.165,65.12
4,"2024-04-05 07:00:00+00:00",0,8,18.4275,65.12
4,"2024-04-05 07:30:00+00:00",0,8.5,18.3015,65.12
4,"2024-04-05 08:00:00+00:00",0,9,18.249,65.12
4,"2024-04-05 08:30:00+00:00",0,9.5,16.905,65.12
4,"2024-04-05 09:00:00+00:00",0,10,14.679,65.12
4,"2024-04-05 09:30:00+00:00",0,10.5,14.49,65.12
4,"2024-04-05 10:00:00+00:00",0,11,13.2615,65.12
4,"2024-04-05 10:30:00+00:00",0,11.5,13.041,65.12
4,"2024-04-05 11:00:00+00:00",0,12,12.558,65.12
4,"2024-04-05 11:30:00+00:00",0,12.5,13.041,65.12
4,"2024-04-05 12:00:00+00:00",0,13,8.694,65.12
4,"2024-04-05 12:30:00+00:00",0,13.5,6.8355,65.12
4,"2024-04-05 13:00:00+00:00",0,14,4.641,65.12
4,"2024-04-05 13:30:00+00:00",0,14.5,3.6225,65.12
4,"2024-04-05 14:00:00+00:00",0,15,3.6225,65.12
4,"2024-04-05 14:30:00+00:00",0,15.5,4.347,65.12
4,"2024-04-05 15:00:00+00:00",0,16,18.123,65.12
4,"2024-04-05 15:30:00+00:00",0,16.5,20.9685,65.12
4,"2024-04-05 16:00:00+00:00",0,17,22.806,65.12
4,"2024-04-05 16:30:00+00:00",0,17.5,24.423,65.12
4,"2024-04-05 17:00:00+00:00",0,18,26.355,65.12
4,"2024-04-05 17:30:00+00:00",0,18.5,27.951,65.12
4,"2024-04-05 18:00:00+00:00",0,19,16.2015,65.12
4,"2024-04-05 18:30:00+00:00",0,19.5,14.154,65.12
4,"2024-04-05 19:00:00+00:00",0,20,15.6975,65.12
4,"2024-04-05 19:30:00+00:00",0,20.5,13.9125,65.12
4,"2024-04-05 20:00:00+00:00",0,21,14.826,65.12
4,"2024-04-05 20:30:00+00:00",0,21.5,11.571,65.12
4,"2024-04-05 21:00:00+00:00",0,22,13.041,65.12
4,"2024-04-05 21:30:00+00:00",0,22.5,8.715,65.12
4,"2024-04-05 22:00:00+00:00",0,23,8.9355,65.12
4,"2024-04-05 22:30:00+00:00",0,23.5,4.41,65.12
4,"2024-04-05 23:00:00+00:00",0,0,5.8695,65.12
4,"2024-04-05 23:30:00+00:00",0,0.5,4.032,65.12
4,"2024-04-06 00:00:00+00:00",1,1,3.9375,65.12
4,"2024-04-06 00:30:00+00:00",1,1.5,3.885,65.12
4,"2024-04-06 01:00:00+00:00",1,2,4.2525,65.12
4,"2024-04-06 01:30:00+00:00",1,2.5,2.3205,65.12
4,"2024-04-06 02:00:00+00:00",1,3,0.84,65.12
4,"2024-04-06 02:30:00+00:00",1,3.5,-1.1865,65.12
4,"2024-04-06 03:00:00+00:00",1,4,-0.5565,65.12
4,"2024-04-06 03:30:00+00:00",1,4.5,-1.596,65.12
4,"2024-04-06 04:00:00+00:00",1,5,0.021,65.12
4,"2024-04-06 04:30:00+00:00",1,5.5,0.2415,65.12
4,"2024-04-06 05:00:00+00:00",1,6,0.2415,65.12
4,"2024-04-06 05:30:00+00:00",1,6.5,0,65.12
4,"2024-04-06 06:00:00+00:00",1,7,-1.8585,65.12
4,"2024-04-06 06:30:00+00:00",1,7.5,0.3885,65.12
4,"2024-04-06 07:00:00+00:00",1,8,0.777,65.12
4,"2024-04-06 07:30:00+00:00",1,8.5,3.066,65.12
4,"2024-04-06 08:00:00+00:00",1,9,0,65.12
4,"2024-04-06 08:30:00+00:00",1,9.5,-0.0105,65.12
4,"2024-04-06 09:00:00+00:00",1,10,0.7455,65.12
4,"2024-04-06 09:30:00+00:00",1,10.5,-0.9135,65.12
4,"2024-04-06 10:00:00+00:00",1,11,-1.428,65.12
4,"2024-04-06 10:30:00+00:00",1,11.5,-1.8375,65.12
4,"2024-04-06 11:00:00+00:00",1,12,-2.079,65.12
4,"2024-04-06 11:30:00+00:00",1,12.5,-2.709,65.12
4,"2024-04-06 12:00:00+00:00",1,13,-3.843,65.12
4,"2024-04-06 12:30:00+00:00",1,13.5,-4.347,65.12
4,"2024-04-06 13:00:00+00:00",1,14,-3.843,65.12
4,"2024-04-06 13:30:00+00:00",1,14.5,-4.2945,65.12
4,"2024-04-06 14:00:00+00:00",1,15,-1.932,65.12
4,"2024-04-06 14:30:00+00:00",1,15.5,-0.2415,65.12
4,"2024-04-06 15:00:00+00:00",1,16,9.7125,65.12
4,"2024-04-06 15:30:00+00:00",1,16.5,11.9385,65.12
4,"2024-04-06 16:00:00+00:00",1,17,15.3195,65.12
4,"2024-04-06 16:30:00+00:00",1,17.5,19.7925,65.12
4,"2024-04-06 17:00:00+00:00",1,18,20.0025,65.12
4,"2024-04-06 17:30:00+00:00",1,18.5,20.0025,65.12
4,"2024-04-06 18:00:00+00:00",1,19,8.4525,65.12
4,"2024-04-06 18:30:00+00:00",1,19.5,8.1375,65.12
4,"2024-04-06 19:00:00+00:00",1,20,7.707,65.12
4,"2024-04-06 19:30:00+00:00",1,20.5,5.628,65.12
4,"2024-04-06 20:00:00+00:00",1,21,6.3525,65.12
4,"2024-04-06 20:30:00+00:00",1,21.5,1.323,65.12
4,"2024-04-06 21:00:00+00:00",1,22,2.6565,65.12
4,"2024-04-06 21:30:00+00:00",1,22.5,-0.7245,65.12
4,"2024-04-06 22:00:00+00:00",1,23,2.415,65.12
4,"2024-04-06 22:30:00+00:00",1,23.5,1.2075,65.12
4,"2024-04-06 23:00:00+00:00",1,0,1.2075,65.12
4,"2024-04-06 23:30:00+00:00",1,0.5,1.2075,65.12
4,"2024-04-07 00:00:00+00:00",1,1,-0.3885,65.12
4,"2024-04-07 00:30:00+00:00",1,1.5,-0.9345,65.12
4,"2024-04-07 01:00:00+00:00",1,2,-0.3885,65.12
4,"2024-04-07 01:30:00+00:00",1,2.5,-1.323,65.12
4,"2024-04-07 02:00:00+00:00",1,3,-0.3885,65.12
4,"2024-04-07 02:30:00+00:00",1,3.5,-0.777,65.12
4,"2024-04-07 03:00:00+00:00",1,4,-0.3885,65.12
4,"2024-04-07 03:30:00+00:00",1,4.5,-0.5565,65.12
4,"2024-04-07 04:00:00+00:00",1,5,-0.3885,65.12
4,"2024-04-07 04:30:00+00:00",1,5.5,-0.357,65.12
4,"2024-04-07 05:00:00+00:00",1,6,-1.932,65.12
4,"2024-04-07 05:30:00+00:00",1,6.5,-0.3885,65.12
4,"2024-04-07 06:00:00+00:00",1,7,-0.7245,65.12
4,"2024-04-07 06:30:00+00:00",1,7.5,0.2415,65.12
4,"2024-04-07 07:00:00+00:00",1,8,-0.3885,65.12
4,"2024-04-07 07:30:00+00:00",1,8.5,0.189,65.12
4,"2024-04-07 08:00:00+00:00",1,9,0.819,65.12
4,"2024-04-07 08:30:00+00:00",1,9.5,1.6905,65.12
4,"2024-04-07 09:00:00+00:00",1,10,0.7245,65.12
4,"2024-04-07 09:30:00+00:00",1,10.5,0.5145,65.12
4,"2024-04-07 10:00:00+00:00",1,11,-0.3885,65.12
4,"2024-04-07 10:30:00+00:00",1,11.5,-0.3885,65.12
4,"2024-04-07 11:00:00+00:00",1,12,-0.966,65.12
4,"2024-04-07 11:30:00+00:00",1,12.5,-0.483,65.12
4,"2024-04-07 12:00:00+00:00",1,13,-1.911,65.12
4,"2024-04-07 12:30:00+00:00",1,13.5,-1.932,65.12
4,"2024-04-07 13:00:00+00:00",1,14,-0.2415,65.12
4,"2024-04-07 13:30:00+00:00",1,14.5,0,65.12
4,"2024-04-07 14:00:00+00:00",1,15,-1.0395,65.12
4,"2024-04-07 14:30:00+00:00",1,15.5,0,65.12
4,"2024-04-07 15:00:00+00:00",1,16,11.55,65.12
4,"2024-04-07 15:30:00+00:00",1,16.5,12.5895,65.12
4,"2024-04-07 16:00:00+00:00",1,17,16.023,65.12
4,"2024-04-07 16:30:00+00:00",1,17.5,18.7425,65.12
4,"2024-04-07 17:00:00+00:00",1,18,22.365,65.12
4,"2024-04-07 17:30:00+00:00",1,18.5,22.7535,65.12
4,"2024-04-07 18:00:00+00:00",1,19,11.907,65.12
4,"2024-04-07 18:30:00+00:00",1,19.5,11.592,65.12
4,"2024-04-07 19:00:00+00:00",1,20,12.075,65.12
4,"2024-04-07 19:30:00+00:00",1,20.5,10.0905,65.12
4,"2024-04-07 20:00:00+00:00",1,21,12.6525,65.12
4,"2024-04-07 20:30:00+00:00",1,21.5,7.875,65.12
4,"2024-04-07 21:00:00+00:00",1,22,10.143,65.12
4,"2024-04-07 21:30:00+00:00",1,22.5,3.6225,65.12
4,"2024-04-07 22:00:00+00:00",1,23,6.279,65.12
4,"2024-04-07 22:30:00+00:00",1,23.5,3.6225,65.12
4,"2024-04-07 23:00:00+00:00",1,0,4.83,65.12
4,"2024-04-07 23:30:00+00:00",1,0.5,5.019,65.12
4,"2024-04-08 00:00:00+00:00",0,1,5.796,65.12
4,"2024-04-08 00:30:00+00:00",0,1.5,8.694,65.12
4,"2024-04-08 01:00:00+00:00",0,2,7.581,65.12
4,"2024-04-08 01:30:00+00:00",0,2.5,8.085,65.12
4,"2024-04-08 02:00:00+00:00",0,3,8.337,65.12
4,"2024-04-08 02:30:00+00:00",0,3.5,8.547,65.12
4,"2024-04-08 03:00:00+00:00",0,4,7.56,65.12
4,"2024-04-08 03:30:00+00:00",0,4.5,9.2715,65.12
4,"2024-04-08 04:00:00+00:00",0,5,11.8335,65.12
4,"2024-04-08 04:30:00+00:00",0,5.5,13.7865,65.12
4,"2024-04-08 05:00:00+00:00",0,6,16.422,65.12
4,"2024-04-08 05:30:00+00:00",0,6.5,16.401,65.12
4,"2024-04-08 06:00:00+00:00",0,7,14.301,65.12
4,"2024-04-08 06:30:00+00:00",0,7.5,19.3725,65.12
4,"2024-04-08 07:00:00+00:00",0,8,16.107,65.12
4,"2024-04-08 07:30:00+00:00",0,8.5,18.1125,65.12
4,"2024-04-08 08:00:00+00:00",0,9,16.905,65.12
4,"2024-04-08 08:30:00+00:00",0,9.5,17.388,65.12
4,"2024-04-08 09:00:00+00:00",0,10,15.939,65.12
4,"2024-04-08 09:30:00+00:00",0,10.5,15.939,65.12
4,"2024-04-08 10:00:00+00:00",0,11,15.771,65.12
4,"2024-04-08 10:30:00+00:00",0,11.5,15.6975,65.12
4,"2024-04-08 11:00:00+00:00",0,12,16.905,65.12
4,"2024-04-08 11:30:00+00:00",0,12.5,16.9995,65.12
4,"2024-04-08 12:00:00+00:00",0,13,16.905,65.12
4,"2024-04-08 12:30:00+00:00",0,13.5,15.813,65.12
4,"2024-04-08 13:00:00+00:00",0,14,16.422,65.12
4,"2024-04-08 13:30:00+00:00",0,14.5,15.12,65.12
4,"2024-04-08 14:00:00+00:00",0,15,14.2485,65.12
4,"2024-04-08 14:30:00+00:00",0,15.5,14.49,65.12
4,"2024-04-08 15:00:00+00:00",0,16,28.2135,65.12
4,"2024-04-08 15:30:00+00:00",0,16.5,30.387,65.12
4,"2024-04-08 16:00:00+00:00",0,17,32.319,65.12
4,"2024-04-08 16:30:00+00:00",0,17.5,34.734,65.12
4,"2024-04-08 17:00:00+00:00",0,18,35.1225,65.12
4,"2024-04-08 17:30:00+00:00",0,18.5,34.44,65.12
4,"2024-04-08 18:00:00+00:00",0,19,21.252,65.12
4,"2024-04-08 18:30:00+00:00",0,19.5,20.475,65.12
4,"2024-04-08 19:00:00+00:00",0,20,16.884,65.12
4,"2024-04-08 19:30:00+00:00",0,20.5,16.4115,65.12
4,"2024-04-08 20:00:00+00:00",0,21,15.792,65.12
4,"2024-04-08 20:30:00+00:00",0,21.5,13.86,65.12
4,"2024-04-08 21:00:00+00:00",0,22,16.1595,65.12
4,"2024-04-08 21:30:00+00:00",0,22.5,15.2145,65.12
4,"2024-04-08 22:00:00+00:00",0,23,16.233,65.12
4,"2024-04-08 22:30:00+00:00",0,23.5,15.582,65.12
4,"2024-04-08 23:00:00+00:00",0,0,13.524,65.12
4,"2024-04-08 23:30:00+00:00",0,0.5,13.524,65.12
4,"2024-04-09 00:00:00+00:00",0,1,12.7995,65.12
4,"2024-04-09 00:30:00+00:00",0,1.5,12.7995,65.12
4,"2024-04-09 01:00:00+00:00",0,2,13.209,65.12
4,"2024-04-09 01:30:00+00:00",0,2.5,10.8885,65.12
4,"2024-04-09 02:00:00+00:00",0,3,9.4185,65.12
4,"2024-04-09 02:30:00+00:00",0,3.5,8.085,65.12
4,"2024-04-09 03:00:00+00:00",0,4,8.4315,65.12
4,"2024-04-09 03:30:00+00:00",0,4.5,6.762,65.12
4,"2024-04-09 04:00:00+00:00",0,5,8.4525,65.12
4,"2024-04-09 04:30:00+00:00",0,5.5,9.7335,65.12
