"win.start","month","window","weekend","flex.oct_unit","flex.oct_stand","agile.in_unit","agile.in_stand","flux.import_unit","flux.import_stand","intel.flux.import_unit","intel.flux.import_stand","cosy_unit","cosy_stand","go_unit","go_stand","PAYG_unit","PAYG_stand","flex.PAYG_unit","flex.PAYG_stand","SEG_unit","agile.out_unit","flux.out_unit","intel.flux.out_unit","snug_unit","snug_stand","intelligent_go_unit","intelligent_go_stand","oev_intelligent_go_unit","oev_intelligent_go_stand","oct.fix.jan24_unit","oct.fix.jan24_stand","oct.e7.fix.jan24_unit","oct.e7.fix.jan24_stand","oct.e7.fix.nov24_unit","oct.e7.fix.nov24_stand","oct.fix.oct24_unit","oct.fix.oct24_stand","oct.fix.jul24_unit","oct.fix.jul24_stand"
2024-03-04 04:30:00,3,4.5,0,"29.16585","56.62650","14.2485","50.9985","17.05473","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.32"," 6.0547","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 05:00:00,3,5,0,"29.16585","56.62650","16.5165","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.19","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 05:30:00,3,5.5,0,"29.16585","56.62650","16.9050","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.34","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 06:00:00,3,6,0,"29.16585","56.62650","18.1125","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.80","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 06:30:00,3,6.5,0,"29.16585","56.62650","19.6560","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 8.40","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 07:00:00,3,7,0,"29.16585","56.62650","21.0945","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 8.95","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 07:30:00,3,7.5,0,"29.16585","56.62650","22.1235","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 9.35","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 08:00:00,3,8,0,"29.16585","56.62650","19.6560","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 8.40","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 08:30:00,3,8.5,0,"29.16585","56.62650","19.4670","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 8.33","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 09:00:00,3,9,0,"29.16585","56.62650","18.1125","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.80","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 09:30:00,3,9.5,0,"29.16585","56.62650","15.6975","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.88","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 10:00:00,3,10,0,"29.16585","56.62650","14.7105","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.49","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 10:30:00,3,10.5,0,"29.16585","56.62650","14.0070","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.22","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 11:00:00,3,11,0,"29.16585","56.62650","13.2825","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.94","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 11:30:00,3,11.5,0,"29.16585","56.62650","12.0750","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.48","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 12:00:00,3,12,0,"29.16585","56.62650","13.8600","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.17","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 12:30:00,3,12.5,0,"29.16585","56.62650","12.0750","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.48","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 13:00:00,3,13,0,"29.16585","56.62650","13.3770","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.98","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 13:30:00,3,13.5,0,"29.16585","56.62650","12.0750","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.48","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 14:00:00,3,14,0,"29.16585","56.62650","14.9730","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.60","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 14:30:00,3,14.5,0,"29.16585","56.62650","13.2825","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.94","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 15:00:00,3,15,0,"29.16585","56.62650","14.2485","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.32","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 15:30:00,3,15.5,0,"29.16585","56.62650","14.8995","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.57","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 16:00:00,3,16,0,"29.16585","56.62650","28.7910","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"14.61","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 16:30:00,3,16.5,0,"29.16585","56.62650","28.4550","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"14.48","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 17:00:00,3,17,0,"29.16585","56.62650","31.6470","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"15.71","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 17:30:00,3,17.5,0,"29.16585","56.62650","32.0775","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"15.88","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 18:00:00,3,18,0,"29.16585","56.62650","33.2850","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"16.34","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 18:30:00,3,18.5,0,"29.16585","56.62650","30.7965","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"15.38","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 19:00:00,3,19,0,"29.16585","56.62650","18.3540","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.90","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 19:30:00,3,19.5,0,"29.16585","56.62650","15.6975","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.88","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 20:00:00,3,20,0,"29.16585","56.62650","15.8130","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.92","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 20:30:00,3,20.5,0,"29.16585","56.62650","16.1280","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.04","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 21:00:00,3,21,0,"29.16585","56.62650","17.2620","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.48","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 21:30:00,3,21.5,0,"29.16585","56.62650","15.6765","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.87","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 22:00:00,3,22,0,"29.16585","56.62650","15.6975","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.88","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 22:30:00,3,22.5,0,"29.16585","56.62650","12.2220","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.54","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 23:00:00,3,23,0,"29.16585","56.62650","12.5055","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.65","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-04 23:30:00,3,23.5,0,"29.16585","56.62650","11.3295","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.19","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05,3,0,0,"29.16585","56.62650","10.6260","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 4.92","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 00:30:00,3,0.5,0,"29.16585","56.62650","14.4900","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265"," 8.99997","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.41","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 01:00:00,3,1,0,"29.16585","56.62650","12.4320","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265"," 8.99997","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.62","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 01:30:00,3,1.5,0,"29.16585","56.62650","12.2430","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265"," 8.99997","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.54","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 02:00:00,3,2,0,"29.16585","56.62650","12.2640","50.9985","17.05473","56.6265","25.58209","56.6265","28.42455","56.6265"," 8.99997","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.55"," 6.0547","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 02:30:00,3,2.5,0,"29.16585","56.62650","12.3690","50.9985","17.05473","56.6265","25.58209","56.6265","28.42455","56.6265"," 8.99997","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.59"," 6.0547","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 03:00:00,3,3,0,"29.16585","56.62650","12.1695","50.9985","17.05473","56.6265","25.58209","56.6265","28.42455","56.6265"," 8.99997","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.52"," 6.0547","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 03:30:00,3,3.5,0,"29.16585","56.62650","12.0750","50.9985","17.05473","56.6265","25.58209","56.6265","28.42455","56.6265"," 8.99997","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.48"," 6.0547","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 04:00:00,3,4,0,"29.16585","56.62650","13.5975","50.9985","17.05473","56.6265","25.58209","56.6265","17.05473","56.6265"," 8.99997","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.07"," 6.0547","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 04:30:00,3,4.5,0,"29.16585","56.62650","13.2825","50.9985","17.05473","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 5.94"," 6.0547","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 05:00:00,3,5,0,"29.16585","56.62650","15.2145","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.69","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 05:30:00,3,5.5,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 06:00:00,3,6,0,"29.16585","56.62650","16.7160","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.27","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 06:30:00,3,6.5,0,"29.16585","56.62650","15.9390","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.97","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,13.84,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 07:00:00,3,7,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 07:30:00,3,7.5,0,"29.16585","56.62650","17.1465","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.43","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 08:00:00,3,8,0,"29.16585","56.62650","16.9575","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.36","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 08:30:00,3,8.5,0,"29.16585","56.62650","17.5560","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.59","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 09:00:00,3,9,0,"29.16585","56.62650","18.3540","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.90","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 09:30:00,3,9.5,0,"29.16585","56.62650","15.8865","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.95","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 10:00:00,3,10,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 10:30:00,3,10.5,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 11:00:00,3,11,0,"29.16585","56.62650","14.1540","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.28","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 11:30:00,3,11.5,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 12:00:00,3,12,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 12:30:00,3,12.5,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 13:00:00,3,13,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 13:30:00,3,13.5,0,"29.16585","56.62650","15.2670","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.71","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 14:00:00,3,14,0,"29.16585","56.62650","16.4220","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.15","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 14:30:00,3,14.5,0,"29.16585","56.62650","16.4220","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 7.15","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 15:00:00,3,15,0,"29.16585","56.62650","15.5085","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.80","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 15:30:00,3,15.5,0,"29.16585","56.62650","15.6765","50.9985","28.42455","56.6265","25.58209","56.6265","17.05473","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 6.87","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 16:00:00,3,16,0,"29.16585","56.62650","28.3290","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"14.43","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 16:30:00,3,16.5,0,"29.16585","56.62650","31.7100","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"15.74","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 17:00:00,3,17,0,"29.16585","56.62650","32.8755","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"16.18","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 17:30:00,3,17.5,0,"29.16585","56.62650","34.1565","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"16.67","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 18:00:00,3,18,0,"29.16585","56.62650","36.9075","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"17.74","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 18:30:00,3,18.5,0,"29.16585","56.62650","36.1830","50.9985","39.79437","56.6265","34.10946","56.6265","45.47928","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1,"17.46","28.7944","34.1095",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 19:00:00,3,19,0,"29.16585","56.62650","21.7875","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 9.22","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
2024-03-05 19:30:00,3,19.5,0,"29.16585","56.62650","20.0655","50.9985","28.42455","56.6265","25.58209","56.6265","28.42455","56.6265","30.24714","56.63542","27.97998","56.95652","27.97998","56.95652",4.1," 8.56","17.4246","25.5821",NA,NA,NA,NA,NA,NA,27.3,56.63,33.04,56.72,NA,NA,NA,NA,NA,NA
